geometry,void_speed_fraction,void_speed_percent_of_silicon,void_contrast_percent_relative_to_silicon,true_void_speed_m_per_s,silicon_background_speed_m_per_s,required_update_m_per_s,stage2_reconstructed_mean_void_speed_m_per_s,stage2_void_update_recovery_percent,stage2_void_MAE_m_per_s,stage2_background_MAE_m_per_s,stage2_void_detection_efficiency,stage2_false_positive_ratio,stage2_wrong_sign_ratio_inside_void,stage2_IoU,stage2_precision,stage2_recall,stage2_F1_score,stage2_center_error_micrometers,stage2_radius_error_micrometers,stage2_successful_detection
circular_void,0.2,20.0,80.0,1686.6000000000001,8433.0,6746.4,8703.796,-4.0139365,7017.1963,1505.6887,0.69364244,0.44166508,1.2786336,0.0039370078740157,0.0172413793103448,0.0050761421319796,0.0078431372549019,102.90651963598307,-18.11019152480184,False
