defect_type,Stage 1 void MAE m/s,Stage 2 void MAE m/s,Void MAE improvement m/s,Void MAE improved yes/no,Stage 1 void RMSE m/s,Stage 2 void RMSE m/s,Void RMSE improvement m/s,Void RMSE improved yes/no,Stage 1 recovery percent,Stage 2 recovery percent,Recovery percent improvement,Stage 1 detection efficiency,Stage 2 detection efficiency,Detection efficiency improvement,Stage 1 false positive ratio,Stage 2 false positive ratio,False positive reduction,Stage 1 background MAE m/s,Stage 2 background MAE m/s,Background MAE improvement m/s,Stage 1 successful detection,Stage 2 successful detection
circular_void,2529.5068,2519.608,9.898926,yes,2794.519,2867.0925,-72.57349,no,50.00778,50.20341,0.19563293,0.7956325,0.8108252,0.015192747,0.25686172,0.23331141,0.023550302,1525.6923,1451.9423,73.75,False,False
