FWI stage,Stage description,detection_threshold_fraction_of_true_update,detection_threshold_m_per_s,true_void_center_row,true_void_center_col,true_void_radius_cells,true_void_area_pixels,true_void_area_square_micrometers,detected_void_area_pixels,detected_void_area_square_micrometers,detected_center_row,detected_center_col,center_error_cells,center_error_micrometers,true_equivalent_radius_cells,detected_equivalent_radius_cells,radius_error_cells,radius_error_micrometers,intersection_pixels,union_pixels,IoU_intersection_over_union,precision_detected_pixels_inside_true_void,recall_true_void_pixels_detected,F1_score
Stage 1,20 MHz low-frequency FWI reconstruction,0.5,2951.55,72,90,8,197,4925.0,87,2175.0000000000005,66.70114942528735,89.36781609195403,5.336428947032352,26.682144735161764,7.918778161951929,5.262410103554244,-2.6563680583976845,-13.281840291988424,17,267,0.06367041198501873,0.19540229885057472,0.08629441624365482,0.11971830985915491
Stage 2,85 MHz high-frequency FWI reconstruction initialized from Stage 1,0.5,2951.55,72,90,8,197,4925.0,43,1075.0,77.93023255813954,92.93023255813954,6.614674673663035,33.073373368315174,7.918778161951929,3.6996385101659595,-4.219139651785969,-21.095698258929847,3,237,0.012658227848101266,0.06976744186046512,0.015228426395939087,0.025
