geometry,void_speed_fraction,void_speed_percent_of_silicon,void_contrast_percent_relative_to_silicon,true_void_speed_m_per_s,silicon_background_speed_m_per_s,required_update_m_per_s,stage2_reconstructed_mean_void_speed_m_per_s,stage2_void_update_recovery_percent,stage2_void_MAE_m_per_s,stage2_background_MAE_m_per_s,stage2_void_detection_efficiency,stage2_false_positive_ratio,stage2_wrong_sign_ratio_inside_void,stage2_IoU,stage2_precision,stage2_recall,stage2_F1_score,stage2_center_error_micrometers,stage2_radius_error_micrometers,stage2_successful_detection
circular_void,0.1,10.0,90.0,843.3000000000001,8433.0,7589.7,11214.865,-36.653168,10371.566,1710.3136,0.58581984,0.7070094,5.63163,0.0616740088105726,0.3181818181818182,0.0710659898477157,0.1161825726141079,43.70570366734589,-20.88183921721187,False
